fipscode,state,county,year,v001_rawvalue,v009_rawvalue,v011_rawvalue,v036_rawvalue,v042_rawvalue,v049_rawvalue,v060_rawvalue,v070_rawvalue,v139_rawvalue,v143_rawvalue,county_ranked
21105,KY,Hickman County,2018,8416.752335,0.225830651,0.35,5.109184612,4.676431186,0.122300495,0.151,0.319,0.143,0.378479216,1
21107,KY,Hopkins County,2018,9667.987657,0.193649863,0.335,4.757388395,4.241074059,0.134957621,0.134,0.259,0.147,0.403724151,1
21109,KY,Jackson County,2018,10144.90091,0.281838536,0.385,5.563183508,5.10761819,0.125296162,0.135,0.355,0.186,0.405391638,1
21111,KY,Jefferson County,2018,8759.101747,0.192227793,0.319,3.873744188,4.110601833,0.191272351,0.123,0.257,0.161,0.359446766,1
21113,KY,Jessamine County,2018,8563.968971,0.201837821,0.32,4.542540193,4.366077562,0.154841601,0.111,0.286,0.144,0.358691531,1
21115,KY,Johnson County,2018,11146.5429,0.250258057,0.416,5.455361966,5.020876204,0.123312058,0.162,0.322,0.173,0.419185156,1
21117,KY,Kenton County,2018,9350.114151,0.195267175,0.299,4.013422795,3.975898402,0.177789745,0.109,0.218,0.134,0.348604408,1
21119,KY,Knott County,2018,13120.15181,0.246708199,0.395,5.611947034,5.008532488,0.123451222,0.162,0.35,0.183,0.387768584,1
21121,KY,Knox County,2018,12656.17763,0.294065335,0.43,5.819530403,5.416756234,0.122498274,0.162,0.333,0.201,0.406592346,1
21123,KY,Larue County,2018,8145.809,0.217429349,0.347,4.732020971,4.478561499,0.137531844,0.132,0.278,0.138,0.399524568,1
21125,KY,Laurel County,2018,9476.674477,0.224018248,0.399,4.823399434,4.555076327,0.137664941,0.148,0.316,0.16,0.371531786,1
21127,KY,Lawrence County,2018,11149.15747,0.222729197,0.411,5.107429659,4.744614106,0.127961008,0.178,0.382,0.166,0.394155236,1
21129,KY,Lee County,2018,11412.08158,0.282014344,0.37,5.800711521,5.23650312,0.11916237,0.168,0.328,0.188,0.412533148,1
21131,KY,Leslie County,2018,15504.86134,0.262670588,0.433,5.539688316,5.024311216,0.124974528,0.144,0.374,0.191,0.376071556,1
21133,KY,Letcher County,2018,12109.01254,0.240764568,0.39,5.353593608,4.763042294,0.120519096,0.179,0.347,0.194,0.37788684,1
21135,KY,Lewis County,2018,9543.520708,0.248953932,0.392,5.465462094,4.935446511,0.131423048,0.158,0.326,0.184,0.403414516,1
21137,KY,Lincoln County,2018,10732.78524,0.228845943,0.338,5.100753255,4.80529581,0.132868443,0.126,0.311,0.164,0.400856527,1
21139,KY,Livingston County,2018,8948.47328,0.20539495,0.295,4.576753933,4.385653751,0.138816685,0.123,0.302,0.134,0.362143709,1
21141,KY,Logan County,2018,9392.923666,0.218120626,0.349,4.716704962,4.485662406,0.134758833,0.113,0.384,0.15,0.389642254,1
21143,KY,Lyon County,2018,9750.738632,0.187910738,0.332,4.306539626,4.057497385,0.14477134,0.149,0.293,0.13,0.363538948,1
21145,KY,McCracken County,2018,9880.004324,0.206456276,0.327,4.444239465,4.285579325,0.14923955,0.114,0.287,0.155,0.368764072,1
21147,KY,McCreary County,2018,12422.21928,0.307512205,0.376,6.429777938,5.489225826,0.118312922,0.15,0.326,0.22,0.431111271,1
21149,KY,McLean County,2018,8269.742625,0.205156919,0.388,4.519205067,4.406285183,0.141123168,0.178,0.33,0.136,0.363945785,1
21151,KY,Madison County,2018,8328.111553,0.19791482,0.348,4.682953908,4.394013816,0.163685342,0.12,0.265,0.157,0.385033425,1
21153,KY,Magoffin County,2018,10679.10247,0.245538503,0.363,5.423802412,5.08426624,0.126795207,0.132,0.327,0.215,0.452767073,1
21155,KY,Marion County,2018,8988.000401,0.21388654,0.322,4.951836182,4.472795075,0.146208885,0.116,0.276,0.149,0.376611984,1
21157,KY,Marshall County,2018,9491.701534,0.18376916,0.335,4.177793489,4.139792433,0.160912998,0.115,0.3,0.118,0.307412172,1
21159,KY,Martin County,2018,11983.87351,0.277346773,0.405,5.54278564,4.860260389,0.130423189,0.133,0.309,0.208,0.42782352,1
21161,KY,Mason County,2018,10224.55978,0.231375685,0.309,4.672973547,4.554477443,0.135905222,0.133,0.277,0.16,0.376184194,1
21163,KY,Meade County,2018,8470.289482,0.240963052,0.377,4.480383084,4.344645031,0.160488137,0.125,0.274,0.137,0.390102588,1
21165,KY,Menifee County,2018,9208.196582,0.239661636,0.357,4.999218518,4.624829895,0.131780386,0.15,0.304,0.179,0.401567263,1
21167,KY,Mercer County,2018,8673.133687,0.202064657,0.34,4.619651554,4.446658976,0.140012434,0.138,0.337,0.141,0.379489246,1
21169,KY,Metcalfe County,2018,10889.93435,0.264157354,0.335,5.490576217,4.923186011,0.133609411,0.154,0.317,0.145,0.379015712,1
21171,KY,Monroe County,2018,11554.22178,0.241979249,0.342,5.269177377,4.986558521,0.130515441,0.14,0.29,0.157,0.391973892,1
21173,KY,Montgomery County,2018,10197.65397,0.237765084,0.326,4.852732873,4.730772827,0.142889226,0.133,0.303,0.172,0.378776928,1
21175,KY,Morgan County,2018,9514.403821,0.281462598,0.377,5.203499147,4.847747582,0.139855527,0.151,0.347,0.18,0.434860057,1
21177,KY,Muhlenberg County,2018,10331.15656,0.214488759,0.36,5.073518466,4.489564094,0.131615601,0.118,0.32,0.153,0.374901199,1
21179,KY,Nelson County,2018,7313.599758,0.199238707,0.317,4.321436073,4.385569236,0.161776916,0.127,0.292,0.132,0.41115384,1
21181,KY,Nicholas County,2018,12883.79249,0.237004143,0.33,5.088779267,4.657325777,0.132518201,0.136,0.327,0.159,0.387561591,1
21183,KY,Ohio County,2018,9277.056906,0.226446159,0.391,4.906049202,4.495615405,0.144364546,0.16,0.341,0.145,0.387183163,1
21185,KY,Oldham County,2018,4918.371816,0.158843207,0.28,3.571532432,3.562391954,0.191431992,0.115,0.24,0.082,0.35579521,1
21187,KY,Owen County,2018,9206.243095,0.211716224,0.322,4.637626442,4.379728798,0.147558033,0.134,0.356,0.125,0.379906968,1
21189,KY,Owsley County,2018,17494.93655,0.266848887,0.366,5.604710444,4.97628611,0.119489009,0.137,0.293,0.213,0.398037822,1
21191,KY,Pendleton County,2018,10871.27798,0.196770068,0.348,4.228353941,4.211695057,0.16356234,0.129,0.307,0.128,0.364973262,1
21193,KY,Perry County,2018,15737.88113,0.254635274,0.371,5.218220652,4.817849855,0.131138004,0.15,0.327,0.179,0.408561049,1
21195,KY,Pike County,2018,12792.07173,0.223209981,0.403,5.641197644,5.075658336,0.123109633,0.17,0.346,0.174,0.414398273,1
21197,KY,Powell County,2018,13916.61819,0.231669345,0.389,5.035373766,4.605366762,0.138680086,0.148,0.337,0.177,0.390708599,1
21199,KY,Pulaski County,2018,10137.39303,0.233345542,0.341,5.065020569,4.346928305,0.1299305,0.135,0.297,0.165,0.405041558,1
21201,KY,Robertson County,2018,9588.423838,0.212654967,0.348,4.856074164,4.564658578,0.131069075,0.152,0.289,0.152,0.372158189,1
21203,KY,Rockcastle County,2018,10719.86969,0.241763997,0.352,4.990514329,4.524981439,0.131200892,0.13,0.353,0.16,0.380089964,1
21205,KY,Rowan County,2018,9895.900554,0.243788912,0.359,5.232328837,4.809451667,0.158253685,0.103,0.276,0.174,0.384311106,1
21207,KY,Russell County,2018,10794.25815,0.241697469,0.349,5.311219449,4.631181883,0.128920247,0.13,0.297,0.187,0.402361936,1
21209,KY,Scott County,2018,7561.825296,0.181475763,0.321,3.981602069,3.979846665,0.167939609,0.111,0.254,0.115,0.371591951,1
21211,KY,Shelby County,2018,6050.598387,0.188340952,0.34,4.160500933,4.156617099,0.15461125,0.121,0.274,0.115,0.373426683,1
21213,KY,Simpson County,2018,8480.105266,0.225428114,0.387,4.696123108,4.452695276,0.141141361,0.123,0.268,0.162,0.374131696,1
21215,KY,Spencer County,2018,6149.165209,0.199382381,0.353,4.021828738,4.075087901,0.165133377,0.144,0.279,0.098,0.384384199,1
21217,KY,Taylor County,2018,9212.19604,0.236361968,0.337,4.974140083,4.65613599,0.137264765,0.142,0.339,0.172,0.398560834,1
21219,KY,Todd County,2018,8986.749365,0.213296099,0.347,4.604242609,4.428122103,0.143519297,0.129,0.392,0.142,0.390414049,1
21221,KY,Trigg County,2018,9085.010024,0.204248065,0.356,4.495425956,4.211191571,0.132492768,0.147,0.299,0.14,0.36066415,1
21223,KY,Trimble County,2018,10534.45213,0.211773845,0.361,4.710717746,4.296707432,0.154993425,0.139,0.289,0.131,0.392018448,1
21225,KY,Union County,2018,10042.97312,0.236627998,0.313,5.149697371,4.60079174,0.143091986,0.13,0.3,0.185,0.422926801,1
21227,KY,Warren County,2018,7613.002001,0.194560605,0.324,4.343036372,4.274752313,0.152973731,0.104,0.241,0.156,0.367274492,1
21229,KY,Washington County,2018,6965.375839,0.202148715,0.325,4.664806572,4.314076252,0.145106278,0.129,0.298,0.129,0.376759474,1
21231,KY,Wayne County,2018,9547.100819,0.239725106,0.401,5.682709946,5.069026109,0.125028045,0.153,0.345,0.177,0.408909521,1
21233,KY,Webster County,2018,9951.459687,0.231911528,0.347,4.904655561,4.560165449,0.141000489,0.144,0.329,0.139,0.398007072,1
21235,KY,Whitley County,2018,13635.98795,0.252559193,0.359,5.287825629,5.045886573,0.128748895,0.145,0.36,0.175,0.403241682,1
21237,KY,Wolfe County,2018,14923.29649,0.28838092,0.328,5.982829669,5.36667106,0.114879691,0.137,0.32,0.232,0.440482473,1
21239,KY,Woodford County,2018,7594.009741,0.188664418,0.309,4.066154021,4.048510314,0.153805888,0.125,0.25,0.114,0.36906662,1
22001,LA,Acadia Parish,2018,10226.61995,0.21047356,0.338,4.264031515,4.466670038,0.190482645,0.117,0.361,0.153,0.32357658,1
22003,LA,Allen Parish,2018,9012.468345,0.211531959,0.353,3.986536067,4.021476535,0.192728616,0.123,0.304,0.14,0.361386144,1
22005,LA,Ascension Parish,2018,7034.452846,0.185478279,0.306,3.469418969,3.999797075,0.203280996,0.115,0.318,0.107,0.379308781,1
22007,LA,Assumption Parish,2018,9184.14421,0.191525236,0.42,4.037924715,4.345770034,0.179290841,0.148,0.345,0.149,0.361627075,1
22009,LA,Avoyelles Parish,2018,10713.52335,0.205894864,0.391,4.541712648,4.552680989,0.163349517,0.134,0.352,0.178,0.375117507,1
22011,LA,Beauregard Parish,2018,8903.138939,0.199008295,0.328,4.158017152,4.156020664,0.199310013,0.114,0.282,0.134,0.341964737,1
22013,LA,Bienville Parish,2018,11866.21432,0.201854082,0.391,4.325038198,4.381158572,0.154571421,0.152,0.353,0.207,0.36787375,1
22015,LA,Bossier Parish,2018,7651.292315,0.186878571,0.329,3.797500788,4.035595369,0.200671157,0.115,0.275,0.131,0.367557044,1
22017,LA,Caddo Parish,2018,10855.88257,0.208401988,0.367,4.046705605,3.999935348,0.152925865,0.124,0.298,0.2,0.361261576,1
22019,LA,Calcasieu Parish,2018,9930.504248,0.203245178,0.344,3.971009247,4.105751906,0.203450678,0.112,0.299,0.146,0.379881852,1
22021,LA,Caldwell Parish,2018,11895.02199,0.218483513,0.382,4.462627732,4.528746887,0.175456449,0.128,0.331,0.157,0.350899434,1
22023,LA,Cameron Parish,2018,6245.90572,0.164095262,0.335,3.459452166,3.857507779,0.209208818,0.121,0.307,0.068,0.321614362,1
22025,LA,Catahoula Parish,2018,14935.31616,0.215467939,0.329,4.301134498,4.34776696,0.168733765,0.126,0.357,0.181,0.364252241,1
22027,LA,Claiborne Parish,2018,9028.682394,0.244801343,0.354,4.764080158,4.506213814,0.149701868,0.137,0.31,0.214,0.38051951,1
22029,LA,Concordia Parish,2018,11527.17822,0.238518133,0.368,4.744738453,4.744003391,0.158165628,0.135,0.354,0.226,0.395469272,1
22031,LA,De Soto Parish,2018,8982.598064,0.214949899,0.393,4.353651622,4.462498539,0.160322958,0.137,0.305,0.191,0.361674254,1
22033,LA,East Baton Rouge Par,2018,9789.614051,0.167492084,0.322,3.833946785,4.049996759,0.183613334,0.119,0.269,0.181,0.354690038,1
22035,LA,East Carroll Parish,2018,13321.12176,0.319762273,0.384,6.006708666,5.323672537,0.126152882,0.137,0.326,0.341,0.448873965,1
22037,LA,East Feliciana Paris,2018,10148.16169,0.192903012,0.363,3.915352511,4.022360632,0.176970399,0.156,0.3,0.166,0.389040957,1
22039,LA,Evangeline Parish,2018,10976.67097,0.238769744,0.396,4.751351078,4.739044281,0.170676802,0.13,0.34,0.187,0.378281285,1
22041,LA,Franklin Parish,2018,12031.58502,0.242284674,0.377,4.635112766,4.71319511,0.155438647,0.136,0.392,0.213,0.369856637,1
22043,LA,Grant Parish,2018,9024.80148,0.193037879,0.359,3.782411953,3.979591773,0.194373748,0.122,0.288,0.134,0.346782438,1
22045,LA,Iberia Parish,2018,9885.540605,0.201713744,0.348,4.236634867,4.19789386,0.184486084,0.135,0.32,0.169,0.372790716,1
22047,LA,Iberville Parish,2018,10929.09101,0.213794108,0.4,4.10654661,4.188822617,0.174811183,0.135,0.28,0.181,0.382069937,1
22049,LA,Jackson Parish,2018,10274.3069,0.208909264,0.331,4.264470176,4.467351964,0.154561688,0.144,0.34,0.18,0.391146763,1
22051,LA,Jefferson Parish,2018,8410.467689,0.172680548,0.357,3.787234319,4.087395458,0.186902812,0.123,0.291,0.134,0.374925895,1
22053,LA,Jefferson Davis Pari,2018,10451.86377,0.204933519,0.401,4.433065978,4.607134718,0.183871388,0.13,0.298,0.147,0.333979356,1
22055,LA,Lafayette Parish,2018,7004.981817,0.208575917,0.32,4.049294765,4.172105387,0.196645512,0.107,0.274,0.145,0.364792676,1
22057,LA,Lafourche Parish,2018,9098.103494,0.18937415,0.409,3.850492399,4.170890393,0.201793965,0.12,0.328,0.115,0.31384364,1
22059,LA,La Salle Parish,2018,9058.163923,0.213885039,0.316,4.48197331,4.607654067,0.168070515,0.128,0.318,0.134,0.364166831,1
22061,LA,Lincoln Parish,2018,8360.551035,0.232424445,0.36,4.552700212,4.327086739,0.168678235,0.104,0.276,0.226,0.372350369,1
22063,LA,Livingston Parish,2018,9440.860783,0.198102515,0.342,3.78656183,4.349454795,0.197913892,0.11,0.304,0.099,0.356056235,1
22065,LA,Madison Parish,2018,12190.86233,0.287154002,0.387,5.519401102,5.184709651,0.135649709,0.132,0.338,0.28,0.424469332,1
22067,LA,Morehouse Parish,2018,12591.60327,0.231963219,0.391,4.93729099,4.813351189,0.148491944,0.14,0.341,0.236,0.397131862,1
22069,LA,Natchitoches Parish,2018,9978.674594,0.238461328,0.335,4.48686573,4.590159673,0.16347835,0.133,0.298,0.219,0.38348615,1
22071,LA,Orleans Parish,2018,10297.31761,0.203292209,0.32,4.027408053,4.278027439,0.204427312,0.117,0.249,0.234,0.405162132,1
22073,LA,Ouachita Parish,2018,9518.414559,0.229631305,0.349,4.226741215,4.398709393,0.152305772,0.126,0.304,0.195,0.399880776,1
22075,LA,Plaquemines Parish,2018,8245.069944,0.207110946,0.334,3.816227984,3.967628358,0.232354015,0.113,0.283,0.132,0.356909279,1
22077,LA,Pointe Coupee Parish,2018,11607.9314,0.1843072,0.345,3.951126223,4.149328254,0.167248651,0.119,0.321,0.162,0.352723208,1
22079,LA,Rapides Parish,2018,10554.2686,0.194961092,0.36,4.26783594,4.282742384,0.158071319,0.132,0.307,0.174,0.371099971,1
22081,LA,Red River Parish,2018,11824.06947,0.217803511,0.371,4.455309923,4.575328405,0.16067847,0.14,0.308,0.179,0.37408632,1
22083,LA,Richland Parish,2018,10393.63395,0.220553778,0.377,4.546299971,4.472076778,0.156446084,0.146,0.336,0.189,0.381189813,1
22085,LA,Sabine Parish,2018,12126.08037,0.200969131,0.372,4.277055767,4.418222639,0.168171061,0.135,0.351,0.141,0.349899242,1
22087,LA,St. Bernard Parish,2018,9937.88095,0.220185264,0.363,4.300750141,4.805533771,0.174784978,0.137,0.316,0.142,0.380266065,1
22089,LA,St. Charles Parish,2018,8151.77831,0.17736001,0.341,3.857129362,4.0308639,0.199925891,0.114,0.267,0.115,0.345553161,1
22091,LA,St. Helena Parish,2018,12660.763,0.239537096,0.389,4.694234355,4.658780464,0.147451593,0.153,0.334,0.209,0.398715417,1
22093,LA,St. James Parish,2018,9827.288164,0.187734737,0.374,3.795457536,4.131185493,0.169244437,0.144,0.354,0.183,0.377160988,1
22095,LA,St. John the Baptist,2018,9417.7658,0.192757143,0.385,3.908875388,3.96532728,0.164990783,0.128,0.323,0.179,0.396903618,1
22097,LA,St. Landry Parish,2018,12029.30909,0.213912208,0.388,4.733783135,4.744952032,0.154165242,0.14,0.333,0.205,0.38282754,1
22099,LA,St. Martin Parish,2018,9973.361236,0.201016551,0.383,3.997806261,4.253810165,0.188810851,0.116,0.326,0.151,0.382265024,1
22101,LA,St. Mary Parish,2018,10502.80184,0.209675266,0.36,4.499534011,4.589892241,0.167388606,0.132,0.332,0.173,0.372149135,1
22103,LA,St. Tammany Parish,2018,7239.579248,0.171794649,0.294,3.428989455,3.955849714,0.177402612,0.097,0.232,0.1,0.359269987,1
22105,LA,Tangipahoa Parish,2018,10131.06726,0.204369575,0.375,4.082849354,4.343043988,0.197169982,0.107,0.359,0.172,0.387934205,1
22107,LA,Tensas Parish,2018,10172.68163,0.276936872,0.338,5.70308678,5.303790337,0.114565553,0.172,0.356,0.261,0.421638535,1
22109,LA,Terrebonne Parish,2018,9541.27225,0.21861903,0.392,4.449633873,4.238535342,0.192820568,0.124,0.333,0.139,0.379585642,1
22111,LA,Union Parish,2018,10526.24262,0.193516367,0.347,4.191395141,4.342471414,0.158787871,0.137,0.306,0.167,0.355179871,1
22113,LA,Vermilion Parish,2018,8234.033963,0.195392118,0.325,3.917576764,4.517326512,0.195627662,0.107,0.296,0.135,0.360191824,1
22115,LA,Vernon Parish,2018,8833.922216,0.213825609,0.328,3.951075866,4.053687276,0.21614171,0.128,0.279,0.143,0.37077682,1
22117,LA,Washington Parish,2018,13163.97634,0.227969107,0.35,4.608716189,4.532902695,0.163321003,0.17,0.388,0.185,0.378704072,1
22119,LA,Webster Parish,2018,10485.9541,0.221617451,0.35,4.467707116,4.563902957,0.155446071,0.13,0.341,0.19,0.388079586,1
22121,LA,West Baton Rouge Par,2018,9207.464402,0.198470052,0.386,4.019851123,4.320600949,0.188334573,0.124,0.313,0.164,0.395566799,1
22123,LA,West Carroll Parish,2018,10151.36435,0.208746187,0.377,4.316616508,4.484678109,0.170541871,0.146,0.326,0.198,0.357221126,1
22125,LA,West Feliciana Paris,2018,7460.747204,0.221878281,0.32,4.115551959,3.984566622,0.174906787,0.121,0.283,0.159,0.393115852,1
22127,LA,Winn Parish,2018,10691.87016,0.232586419,0.364,4.766484559,4.579399771,0.174436181,0.13,0.313,0.2,0.382808613,1
23001,ME,Androscoggin County,2018,7253.849663,0.18824624,0.339,3.816707455,4.303937276,0.185848493,0.117,0.239,0.155,0.356759807,1
23003,ME,Aroostook County,2018,7808.633177,0.207843241,0.347,4.276632987,4.432716607,0.146247541,0.123,0.3,0.166,0.337399564,1
23005,ME,Cumberland County,2018,5354.324132,0.127559559,0.238,3.04982133,3.829746786,0.221734765,0.083,0.156,0.137,0.289863957,1
23007,ME,Franklin County,2018,6341.556792,0.179388264,0.336,3.712194793,4.133018729,0.182885079,0.099,0.224,0.14,0.331137515,1
23009,ME,Hancock County,2018,6912.08018,0.164995452,0.258,3.108742296,3.793998667,0.209544131,0.088,0.184,0.148,0.305886961,1
23011,ME,Kennebec County,2018,7151.199858,0.176551117,0.319,3.452066105,3.796323328,0.202565469,0.105,0.219,0.144,0.311396583,1
23013,ME,Knox County,2018,6260.242066,0.147995675,0.24,3.09008269,3.54025867,0.205006035,0.077,0.199,0.131,0.292776148,1
23015,ME,Lincoln County,2018,6887.600791,0.161394428,0.245,3.279155986,3.618793446,0.192560262,0.093,0.209,0.131,0.264270702,1
23017,ME,Oxford County,2018,6345.200244,0.198714671,0.323,3.679926024,4.17695776,0.166611745,0.108,0.254,0.152,0.319217138,1
23019,ME,Penobscot County,2018,6931.307999,0.189946712,0.307,3.974230173,4.173753028,0.185104976,0.104,0.233,0.158,0.334079746,1
23021,ME,Piscataquis County,2018,8138.888433,0.186395682,0.345,3.988465843,4.455069525,0.171065936,0.115,0.266,0.166,0.343522289,1
23023,ME,Sagadahoc County,2018,5723.984689,0.139499352,0.257,3.1464334,3.69947858,0.182366469,0.095,0.2,0.13,0.277956795,1
23025,ME,Somerset County,2018,7889.503006,0.208508848,0.337,3.925063383,4.129497002,0.171490291,0.111,0.265,0.16,0.354192203,1
23027,ME,Waldo County,2018,6870.41631,0.178403753,0.273,3.625564926,3.979820755,0.178509854,0.093,0.207,0.148,0.323552205,1
23029,ME,Washington County,2018,9152.652435,0.183935641,0.297,3.746347952,4.63535837,0.192612162,0.126,0.276,0.165,0.341541538,1
23031,ME,York County,2018,6010.549145,0.149107251,0.29,3.567420598,3.665600727,0.220735222,0.095,0.214,0.128,0.319339833,1
24001,MD,Allegany County,2018,7875.388806,0.15587715,0.351,3.756483774,4.323495242,0.176673129,0.137,0.28,0.135,0.401463463,1
24003,MD,Anne Arundel County,2018,6148.769595,0.126639542,0.291,2.980196496,3.385934156,0.201483496,0.092,0.209,0.078,0.347328634,1
24005,MD,Baltimore County,2018,6671.584002,0.13639607,0.297,3.10708982,3.680738855,0.163755687,0.107,0.238,0.12,0.340822725,1
24009,MD,Calvert County,2018,5866.998729,0.140466275,0.307,2.857535038,3.281241467,0.19297087,0.094,0.22,0.072,0.328950312,1
24011,MD,Caroline County,2018,9459.01798,0.212663575,0.37,3.934487116,4.553862261,0.16214965,0.122,0.293,0.116,0.320549539,1
24013,MD,Carroll County,2018,5908.110903,0.128173343,0.294,2.904390151,3.437557206,0.178911842,0.103,0.22,0.061,0.311899149,1
24015,MD,Cecil County,2018,8340.42156,0.187979569,0.301,3.421689758,4.181210663,0.178001915,0.11,0.288,0.094,0.359731114,1
24017,MD,Charles County,2018,6388.537402,0.144688463,0.35,3.073868709,3.457799814,0.163805485,0.118,0.217,0.118,0.409108271,1
24019,MD,Dorchester County,2018,8024.559132,0.202095554,0.351,3.602399522,3.969079699,0.146520968,0.158,0.328,0.153,0.345807327,1
